314,772160
315,737600
316,798940
317,416700
318,907920
319,1065670
320,1014180
321,952230
322,621000
323,361630
324,1025980
325,1132070
326,665270
327,329770
328,1054800
329,1019060
330,625690
331,1026180
332,992300
333,502740
334,1039830
335,787980
336,993860
337,516460
338,1085090
339,619210
340,813400
341,357200
342,1074530
343,1031580
344,1167760
345,1138330
346,414510
347,992560
348,1114660
349,931470
350,1059420
351,682480
352,281840
353,724370
354,381000
355,909900
356,534320
357,989710
358,886650
359,646270
360,1117930
361,1078610
362,922450
363,714880
364,696540
365,805770
366,587770
367,727180
368,368360
369,1012880
370,706920
371,938940
372,1119820
373,861280
374,870520
375,1063230
376,299660
377,578850
378,512410
379,1153520
380,684210
381,792100
382,238930
383,712080
384,1096240
385,788500
386,860670
387,856980
388,961210
389,845200
390,888900
391,878470
392,1143420
393,809450
394,768630
395,1019340
396,806580
397,895980
398,507520
399,1107920
400,996450
401,749250
402,818530
403,729030
404,1154350
405,296910
406,733110
407,977590
408,975120
409,250420
410,370300
411,671240
412,1017690
413,526540
414,552660
415,814900
416,1065070
417,839920
418,427250
419,944740
420,1170200
421,369420
422,287860
423,466860
424,846030
425,284870
426,497850
427,887680
428,385530
429,739080
430,263100
431,531680
432,1044130
433,1031770
434,1153790
435,772470
436,880490
437,1031810
438,696860
439,381780
440,878380
441,1088880
442,1089540
443,274700
444,941300
445,1143710
446,503560
447,487040
448,904740
449,727640
450,561480
451,971180
452,736190
453,1003840
454,264280
455,382260
456,870100
457,1003360
458,258090
460,1116910
461,1029650
462,360600
463,682510
464,857460
465,536050
466,1116880
467,689520
468,876840
469,666080
470,789220
471,557040
472,956580
473,933940
474,978610
475,486140
476,907240
477,985930
478,937780
479,942300
480,728050
481,679090
482,1063970
483,552380
484,968170
485,1164470
486,279070
487,454320
488,785750
489,878950
490,523440
491,371550
492,952290
493,1047430
494,968500
495,526890
496,401250
497,935960
498,327410
499,437530
500,1127250
501,1085230
502,664830
503,639720
504,569430
505,1058510
506,823650
507,825370
508,503820
509,533300
510,523940
511,959750
512,506560
513,562220
514,769340
515,708100
516,1163950
517,575640
518,681390
519,617430
520,709140
521,591420
522,1084530
523,717610
524,789840
525,645090
526,321390
527,427760
528,333970
529,566160
530,496540
531,700770
532,976970
533,515010
534,658560
535,868260
536,996650
537,577080
538,799070
539,312900
540,316180
541,929570
542,1098340
543,622040
544,717120
545,383020
546,617670
547,870580
548,977950
549,468530
550,535460
551,508900
552,577460
553,742230
554,345020
555,793220
556,673800
557,1162990
558,559330
559,610360
560,739410
561,229810
562,658550
563,1102750
564,1057310
565,397830
566,1159090
567,963830
568,1052590
569,467090
570,918190
571,1098530
572,343280
573,451310
574,1026020
575,890740
576,351720
577,586670
578,820690
579,1161120
580,591950
581,958320
582,927990
583,1020120
584,603810
585,1102500
586,966580
587,1035260
588,579160
589,307570
590,458600
591,316610
592,449220
593,987140
594,585190
595,566910
596,620200
597,253230
598,680550
599,429060
600,554550
601,449250
602,785860
603,815170
604,453300
605,434160
606,576160
607,449090
608,366890
609,980210
610,856990
611,384500
612,565340
613,437250
614,461030
615,215550
616,857700
617,937070
618,613040
619,739350
620,783240
621,456210
622,864380
623,864590
624,1124400
625,516640
626,992960
627,639460
628,358840
629,433600
630,555630
631,1175640
632,928410
633,1058430
634,269630
635,915230
636,1035190
637,766280
638,510040
639,1070890
640,297450
641,1101630
642,964100
643,997170
644,1081140
645,520150
646,659500
647,792230
648,562740
649,436680
650,33130
651,718270
652,578720
653,772680
654,33180
655,403230
656,728170
657,954780
658,456810
659,105000
660,623160
661,560200
662,932950
663,508140
664,628650
665,591390
666,623170
667,827540
668,682150
669,1082000
670,623180
671,1112580
672,508620
673,1156630
674,1095290
675,339460
676,518730
677,523210
678,826020
679,1064310
680,729720
681,699510
682,666600
683,461380
684,810190
685,456090
686,654000
687,446620
688,860930
689,252270
690,347280
691,744810
692,1168320
693,746900
694,651370
695,792370
696,603530
697,963470
698,886390
699,220820
700,889220
701,454330
702,788740
703,512490
704,411570
705,278360
706,634410
707,1074520
708,543980
709,856450
710,791760
711,625370
712,908960
713,906680
714,1026810
715,1140570
716,714360
717,463480
718,833010
719,421630
720,916030
721,1055540
722,392930
723,1053040
724,1131270
725,919150
726,753440
727,654810
728,1098980
729,408960
730,398890
731,500320
732,852570
733,262190
734,263920
735,888570
736,603870
737,612020
738,665620
739,1167730
740,461340
741,898690
742,1163320
743,851570
744,934470
745,986080
746,387130
747,779050
748,1074960
749,830380
750,594760
751,545410
752,209330
753,492490
754,342300
755,228320
756,496380
757,581970
758,248730
759,582350
760,872350
761,207650
762,776360
763,867720
764,713090
765,842420
766,1127200
767,380700
768,794530
769,945460
770,1036530
771,498450
772,810680
773,703070
774,771570
775,925340
776,397780
777,810720
778,473970
779,280040
780,373470
781,416680
782,790230
783,757420
784,395270
785,683930
786,459730
787,1173850
788,17500
789,959030
790,698520
791,951780
792,533780
793,319540
794,918120
795,831770
796,762590
797,818570
798,1174440
799,436220
800,538330
801,262370
802,460910
803,264460
804,92300
805,315340
806,294190
807,578210
808,1159070
810,827580
811,909170
812,386540
813,341750
814,656540
815,986320
816,423180
817,15520
818,533360
819,15500
820,15560
821,554720
822,1001960
823,499890
824,405650
825,1051290
826,1171990
827,294060
828,951010
829,1065210
830,796140
831,944120
832,360580
833,974010
834,1000900
835,308420
836,551860
837,550810
838,600360
839,1079560
840,654680
841,975030
842,498460
843,873470
844,533660
845,509340
846,1003650
847,354200
848,639880
849,567890
850,601170
851,314350
852,794830
853,557570
854,491520
855,334920
856,790080
857,834470
858,842310
859,921730
860,713680
861,837920
862,974110
863,433110
864,461600
865,434430
866,662840
867,429950
868,809020
869,1042230
870,538900
871,384920
872,299580
873,548340
874,611860
875,915860
876,33660
877,448930
878,277680
879,1092850
880,516500
881,743500
882,671130
883,488460
884,894920
885,1131450
886,835910
887,444430
888,904750
889,715490
890,497860
891,543040
892,745380
893,979000
894,661100
895,423270
896,1119530
897,946370
898,486880
899,461850
900,816180
901,752700
902,876100
903,652770
904,576380
905,768300
906,649670
907,598090
908,555710
909,888380
910,884990
911,555700
912,806220
913,320140
914,1091670
915,1130880
916,868950
917,473690
918,533480
919,946070
920,678230
921,961190
922,672630
923,376410
924,1076770
925,994260
926,714640
927,61600
928,390710
929,265170
930,814310
931,348740
932,321310
933,672410
934,768550
935,794760
936,592660
937,4900
938,562570
939,696850
940,679860
941,769520
942,876210
943,747540
944,743190
945,572180
946,963490
947,852620
948,694960
949,852220
950,518580
951,927270
952,809480
953,255070
954,461840
955,438420
956,396650
957,992930
958,605040
959,640090
960,348730
961,284710
962,924360
963,859510
964,398150
965,450500
966,447240
967,427910
968,694150
969,537380
970,384190
971,1085800
972,1157780
973,224540
974,770320
975,22200
976,398680
977,859350
978,574220
979,215690
980,269230
981,703280
982,1135730
983,761920
984,885290
985,871330
986,953370
987,794390
988,466820
989,519990
990,739180
991,1078380
992,437520
993,327500
994,882620
995,33390
996,665030
997,877200
998,1093800
999,855630
1000,743640
1001,754930
1002,467820
1003,18820
1004,725330
1005,771350
1006,423780
1007,1111970
1008,824190
1009,875680
1010,268710
1011,733020
1012,1008370
1013,1009300
1014,864520
1015,948950
1016,821390
1017,410290
1018,836290
1019,747190
1020,798850
1021,673040
1022,546610
1023,774281
1024,851000
1025,955670
1026,547740
1027,1067370
1028,1128190
1029,416030
1030,523570
1031,806140
1032,765210
1033,653950
1034,698330
1035,957820
1036,807690
1037,926170
1038,520080
1039,640120
1040,672450
1041,652730
1042,491800
1043,611780
1044,109700
1045,938660
1046,771380
1047,689750
1048,582610
1049,434750
1050,318020
1051,874460
1052,494820
1053,428690
1054,790780
1055,430930
1056,848720
1057,382080
1058,909110
1059,817230
1060,412490
1061,930220
1062,798270
1063,773330
1064,810800
1065,352810
1066,650700
1067,677980
1068,843190
1069,786770
1070,848470
1071,1083990
1072,774811
1073,543950
1074,285820
1075,431630
1076,911120
1077,1128220
1078,758920
1079,29120
1080,960340
1081,673530
1082,894360
1083,597760
1084,321950
1085,443530
1086,444930
1087,1098840
1088,683050
1089,1168630
1090,819220
1091,1110210
1092,362410
1093,400360
1094,937620
1095,288040
1096,972650
1097,1103340
1098,776550
1099,888780
1100,870730
1101,234290
1102,677920
1103,444990
1104,736710
1105,872680
1106,516570
1107,653940
1108,249360
1109,1121590
1110,681950
1111,457980
1112,725120
1113,601920
1114,791320
1115,1037150
1116,1082780
1117,1009570
1118,429120
1119,785870
1120,628730
1121,819280
1122,333300
1123,785830
1124,564040
1125,763320
1126,366760
1127,1074620
1128,300060
1129,259980
1130,371370
1131,461830
1132,555760
1133,998470
1134,260080
1135,346900
1136,462930
1137,848610
1138,878240
1139,1134480
1140,848670
1141,510050
1142,521570
1143,1077670
1144,1135340
1145,624890
1146,398120
1147,716650
1148,904930
1149,978640
1150,966530
1151,867010
1152,750820
1153,286100
1154,290890
1155,876540
1156,1050580
1157,850830
1158,1057150
1159,1140930
1160,596280
1161,1157600
1162,1172820
1163,368830
1164,930500
1165,959020
1166,425900
1167,777150
1168,697000
1169,649000
1170,374950
1171,978020
1172,771410
1173,1071070
1174,511610
1175,340470
1176,843210
1177,1086050
1178,841790
1179,1174540
1180,901020
1181,258590
1182,465540
1183,268970
1184,459640
1185,733710
1186,354680
1187,429790
1188,280320
1189,822440
1190,756440
1191,761700
1192,489930
1193,976340
1194,1122330
1195,502240
1196,913010
1197,610810
1198,341170
1199,1037100
1200,688650
1201,1030580
1202,770370
1203,523670
1204,1107040
1205,260060
1206,1015350
1207,792800
1208,1024100
1209,260000
1210,1087720
1211,858180
1212,303550
1213,260020
1214,744420
1215,260040
1216,1097770
1217,860790
1218,252730
1219,543390
1220,211440
1221,259940
1222,304670
1223,681410
1224,772320
1225,259960
1226,907820
1227,496690
1228,300280
1229,1045400
1230,1063580
1231,679100
1232,331870
1233,365800
1234,1148750
1235,701730
1236,356580
1237,530520
1238,459080
1239,573660
1240,603610
1241,1043450
1242,592730
1243,885730
1244,371140
1245,1131590
1246,750960
1247,367780
1248,845040
1249,298610
1250,832510
1251,675130
1252,378360
1253,1143870
1254,214130
1255,918880
1256,978490
1257,754800
1258,434030
1259,688690
1260,319280
1261,322930
1262,895580
1263,749010
1264,929740
1265,867790
1266,415950
1267,712660
1268,860240
1269,858730
1270,769020
1271,1133830
1272,454750
1273,334940
1274,770120
1275,633930
1276,1167940
1277,915760
1278,287960
1279,269050
1280,823530
1281,1003760
1282,1160950
1283,449070
1284,618360
1285,1008000
1286,846020
1287,969740
1288,929000
1289,659900
1290,450050
1291,886270
1292,935980
1293,788510
1294,580200
1295,486820
1296,744280
1297,792750
1298,602430
1299,1073380
1300,803910
1301,848890
1302,360830
1303,894320
1304,492370
1305,846870
1306,717380
1307,707580
1308,1128610
1309,524380
1310,1083750
1311,617590
1312,567040
1313,880580
1314,1106150
1315,580710
1316,335850
1317,1081630
1318,956590
1319,758470
1320,365110
1321,727570
1322,1023060
1323,923890
1324,713160
1325,498710
1326,493220
1327,386140
1328,411740
1329,989040
1330,1101200
1331,270550
1332,1071220
1333,854110
1334,674750
1335,550240
1336,608120
1337,604810
1338,658250
1339,772590
1340,1030780
1341,874650
1342,693560
1343,923110
1344,618310
1345,692920
1346,1012370
1347,367710
1348,696590
1349,925600
1350,1053670
1351,771180
1352,655360
1353,771190
1354,762220
1355,534780
1356,809610
1357,821410
1358,767000
1359,644120
1360,299400
1361,736420
1362,1009240
1363,402880
1364,644420
1365,360030
1366,888530
1367,906850
1368,664660
1369,371710
1370,447100
1371,709720
1372,1039480
1373,603850
1374,560050
1375,862370
1376,344260
1377,314970
1378,570690
1379,847950
1380,1002420
1381,1033090
1382,769390
1383,455770
1384,618950
1385,603320
1386,671050
1387,1011200
1388,556300
1389,341150
1390,1035410
1391,687750
1392,431700
1393,882410
1394,399240
1395,654910
1396,351480
1397,399720
1398,527740
1399,832770
1400,439730
1401,748830
1402,908400
1403,946240
1404,990850
1405,442500
1406,639300
1407,589270
1408,853410
1409,1077760
1410,783590
1411,724330
1412,1016660
1413,957800
1414,745250
1415,981670
1416,1077250
1417,454170
1418,1141970
1419,801480
1420,597970
1421,800110
1422,369040
1423,345220
1424,725870
1425,92600
1426,372150
1427,1013830
1428,931320
1429,421060
1430,780820
1431,497580
1432,767010
1433,369080
1434,622060
1435,658420
1436,718070
1437,792930
1438,875420
1439,820610
1440,513460
1441,297470
1442,1001760
1443,717310
1444,800640
1445,528180
1446,1145430
1447,876650
1448,510000
1449,1044820
1450,687310
1451,937390
1452,865090
1453,721460
1454,855580
1455,391440
1456,400630
1457,449730
1458,518110
1459,587710
1460,366220
1461,783060
1462,834070
1463,573410
1464,838300
1465,1153130
1466,829210
1467,40400
1468,961720
1469,740990
1470,794410
1471,438020
1472,381910
1473,1155870
1474,850790
1475,659720
1476,251950
1477,1167530
1478,869450
1479,932150
1480,1111300
1481,676830
1482,370070
1483,714010
1484,899390
1485,729000
1486,773390
1487,573780
1488,263960
1489,798230
1490,223830
1491,500090
1492,812460
1493,1100990
1494,538030
1495,708970
1496,673760
1497,757240
1498,460220
1499,1140340
1500,853380
1501,1144280
1502,298280
1503,796620
1504,672300
1505,390930
1506,1122760
1507,448060
1508,1003230
1509,1144520
1510,429390
1511,768990
1512,852810
1513,1067560
1514,611820
1515,408410
1516,1010100
1517,375600
1518,1149800
1519,337940
1520,511730
1521,991280
1522,1131690
1523,828160
1524,223630
1525,746350
1526,319140
1527,727960
1528,1073390
1529,1114390
1530,625340
1531,1073770
1532,1094630
1533,755140
1534,1085990
1535,1025160
1536,508670
1537,1103560
1538,55020
1539,546670
1540,771700
1541,342230
1542,447960
1543,531180
1544,750330
1545,623370
1546,664590
1547,1076880
1548,462830
1549,364630
1550,423490
1551,206500
1552,595770
1553,647740
1554,723380
1555,851010
1556,1007630
1557,673610
1558,1167820
1559,458520
1560,1161440
1561,885950
1562,650860
1563,305390
1564,688350
1565,674020
1566,1064710
1567,705410
1568,727010
1569,432010
1570,228380
1571,396260
1572,746030
1573,915610
1574,702620
1575,1101330
1576,1153650
1577,852500
1578,1101960
1579,936720
1580,304850
1581,673910
1582,271920
1583,665330
1584,744670
1585,963660
1586,436510
1587,649990
1588,1069480
1589,497280
1590,510080
1591,750460
1592,434300
1593,664750
1594,270910
1595,633350
1596,818050
1597,854770
1598,1029100
1599,587180
1600,734510
1601,705450
1602,450030
1603,903160
1604,1015130
1605,504690
1606,253610
1607,520660
1608,1085840
1609,1139200
1610,619430
1611,344160
1612,732550
1613,1057740
1614,924380
1615,251890
1616,397990
1617,857570
1618,281940
1619,511560
1620,1052150
1621,22000
1622,761910
1623,262410
1624,820320
1625,913740
1626,668190
1627,810340
1628,1024990
1629,598480
1630,1076780
1631,393410
1632,602930
1633,306370
1634,335790
1635,283600
1636,784150
1637,283620
1638,1138280
1639,343070
1640,917000
1641,865050
1642,762380
1643,454730
1644,563750
1645,845440
1646,590530
1647,888400
1648,372430
1649,869130
1650,550200
1651,530020
1652,269250
1653,682110
1654,368160
1655,527190
1656,933840
1657,560180
1658,543260
1659,1138980
1660,598640
1661,384120
1662,947310
1663,494980
1664,430190
1665,350710
1666,655980
1667,1125620
1668,364710
1669,207420
1670,1118470
1671,629780
1672,955860
1673,636960
1674,1025360
1675,315110
1676,703510
1677,739910
1678,348790
1679,437090
1680,433790
1681,450630
1682,513570
1683,424370
1684,684000
1685,757180
1686,259830
1687,849630
1688,273700
1689,761040
1690,985240
1691,1030330
1692,646100
1693,485420
1694,299460
1695,822930
1696,878420
1697,619270
1698,818760
1699,1059470
1700,510230
1701,448160
1702,431180
1703,440410
1704,340570
1705,1097210
1706,508820
1707,549660
1708,378510
1709,800200
1710,620900
1711,682170
1712,1030470
1713,618330
1714,934060
1715,698360
1716,367140
1717,881810
1718,689660
1719,434010
1720,720730
1721,419020
1722,345650
1723,1128740
1724,398980
1725,554570
1726,676130
1727,1092870
1728,366600
1729,434130
1730,1126020
1731,1086510
1732,705530
1733,661790
1734,577560
1735,559650
1736,445980
1737,1169870
1738,948460
1739,568830
1740,925370
1741,878140
1742,872330
1743,1053160
1744,1055280
1745,776600
1746,451900
1747,925690
1748,675480
1749,1117220
1750,437020
1751,567080
1752,895860
1753,725110
1754,768580
1755,577000
1756,1122280
1757,1008230
1758,691570
1759,1088420
1760,1010780
1761,318530
1762,978920
1763,828150
1764,1054490
1765,843890
1766,949290
1767,867140
1768,428920
1769,781100
1770,451060
1771,1144810
1772,397090
1773,1033210
1774,1101370
1775,1127690
1776,841290
1777,485350
1778,266170
1779,1089790
1780,1114290
1781,72900
1782,428370
1783,724980
1784,458580
1785,621170
1786,1180420
1787,738900
1788,37600
1789,1118580
1790,594130
1791,576260
1792,710620
1793,363950
1794,885470
1795,879260
1796,687510
1797,326410
1798,649300
1799,1096560
1800,878340
1801,577740
1802,392370
1803,677810
1804,470300
1805,339250
1806,331390
1807,361790
1808,307930
1809,307990
1810,307920
1811,307770
1812,533280
1813,307900
1814,1044460
1815,304350
1816,802740
1817,287200
1818,392820
1819,664120
1820,737340
1821,795220
1822,771770
1823,500140
1824,991450
1825,307210
1826,989400
1827,640890
1828,753140
1829,503960
1830,328220
1831,707010
1832,500710
1833,1115050
1834,592570
1835,588040
1836,312150
1837,664060
1838,1071290
1839,728610
1840,842150
1841,513060
1842,749540
1843,1097110
1844,818360
1845,610500
1846,763890
1847,839870
1848,955530
1849,673010
1850,431940
1851,331570
1852,338630
1853,599040
1854,311840
1855,337970
1857,306480
1858,377430
1859,1008510
1860,1152550
1861,458490
1862,932170
1863,552130
1864,1076210
1865,1034920
1866,823710
1867,756220
1868,57700
1869,898040
1870,427730
1871,890930
1872,633370
1873,1011320
1874,359400
1875,326730
1876,1012600
1877,896500
1878,518740
1879,288060
1880,795440
1881,505760
1882,1096140
1883,1099900
1884,465130
1885,581700
1886,418300
1887,466130
1888,411630
1889,428630
1890,321260
1891,301560
1892,890480
1893,503350
1894,796330
1895,293860
1896,1164690
1897,871470
1898,717940
1899,761280
1900,389510
1901,1047920
1902,741990
1903,489050
1904,841320
1905,821790
1906,1062020
1907,1076180
1908,1037000
1909,1146390
1910,576110
1911,1081400
1912,244950
1913,550670
1914,997600
1915,920670
1916,1008260
1917,525530
1918,1001640
1919,1127480
1920,680890
1921,432020
1922,447120
1923,1175840
1924,947120
1925,1105740
1926,705610
1927,939830
1928,846080
1929,729820
1930,977450
1931,841120
1932,470450
1933,1079420
1934,423610
1935,508740
1936,531860
1937,548330
1938,709520
1939,792970
1940,542360
1941,1059230
1942,1035570
1943,522900
1944,777870
1945,563520
1946,619150
1947,638000
1948,749730
1949,1021950
1950,1170370
1951,1164050
1952,878330
1953,1170640
1954,843860
1955,819400
1956,721350
1957,521580
1958,416060
1959,275200
1960,576980
1961,603370
1962,878980
1963,377360
1964,485380
1965,979870
1966,720250
1967,662920
1968,963770
1969,1122360
1970,907350
1971,1008710
1972,1105600
1973,914350
1974,1041660
1975,1134730
1976,1076040
1977,888810
1978,1163480
1979,955370
1980,432720
1981,544130
1982,528430
1983,890900
1984,690110
1985,981320
1986,974150
1987,789700
1988,874930
1989,933450
1990,839570
1991,781990
1992,868550
1993,948330
1994,866440
1995,777100
1996,501300
1997,885120
1998,527340
1999,564720
2000,453860
2001,843640
2002,1034590
2003,597220
2004,785790
2005,709870
2006,1156770
2007,576950
2008,617700
2009,622720
2010,432390
2011,650730
2012,865360
2013,984520
2014,677160
2015,683830
2016,543920
2017,765160
2018,862010
2019,1072620
2020,862020
2021,760990
2022,862040
2023,709940
2024,490870
2025,373600
2026,226120
2027,599460
2028,1094110
2029,400560
2030,912660
2031,951330
2032,810510
2033,385400
2034,666940
2035,637920
2036,848550
2037,637930
2038,406780
2039,637940
2040,925520
2041,572570
2042,1079330
2043,361970
2044,1015940
2045,906750
2046,611750
2047,467270
2048,655160
2049,1086140
2050,625990
2051,1075170
2052,1055160
2053,796710
2054,1135700
2055,1125890
2056,612140
2057,760460
2058,379210
2059,246720
2060,559260
2061,1080450
2062,392080
2063,897560
2064,759030
2065,532170
2066,264160
2067,107600
2068,1101840
2069,217120
2070,414330
2071,992210
2072,360530
2073,562260
2074,354560
2075,822150
2076,1125830
2077,658660
2078,924200
2079,373730
2080,1042960
2081,581720
2082,395570
2083,498740
2084,992690
2085,1103210
2086,1110620
2087,783230
2088,320240
2089,625680
2090,908420
2091,491350
2092,435300
2093,791380
2094,1097780
2095,336230
2096,962710
2097,946200
2098,307110
2099,883780
2100,332540
2101,959090
2102,766090
2103,893060
2104,800600
2105,551110
2106,585950
2107,619310
2108,46520
2109,972010
2110,698770
2111,691860
2112,941890
2113,515690
2114,457440
2115,1130720
2116,466420
2117,582330
2118,1124980
2119,1101910
2120,972230
2121,341040
2122,891120
2123,853150
2124,496230
2125,1026420
2126,652760
2127,392580
2128,394130
2129,918620
2130,530010
2131,1144260
2132,704370
2133,659540
2134,580520
2135,562500
2136,666320
2137,404200
2138,445550
2139,778960
2140,702680
2141,789520
2142,761010
2143,712230
2144,1041680
2145,987910
2146,512420
2147,678590
2148,385690
2149,854830
2150,316370
2151,705260
2152,204180
2153,371100
2154,327510
2155,709820
2156,259130
2157,240760
2158,330270
2159,951400
2160,899000
2161,697630
2162,253510
2163,548020
2164,661080
2165,672040
2166,887420
2167,468250
2168,102850
2169,470890
2170,969480
2171,1014890
2172,536460
2173,671610
2174,656370
2175,1081870
2176,924870
2177,412210
2178,600150
2179,607050
2180,400570
2181,1017480
2182,604030
2183,766210
2184,548740
2185,852420
2186,1155590
2187,527430
2188,936780
2189,1042800
2190,957770
2191,673880
2192,976120
2193,322910
2194,282680
2195,380130
2196,790360
2197,786020
2198,372380
2199,1097400
2200,973350
2201,713010
2202,573360
2203,1054040
2204,723500
2205,364260
2206,530370
2207,628330
2208,301920
2209,301930
2210,1002230
2211,754380
2212,317380
2213,955890
2214,1022450
2215,801500
2216,1083810
2217,759540
2218,630030
2219,451670
2220,1173340
2221,750470
2222,751660
2223,999270
2224,322900
2225,654060
2226,903070
2227,527800
2228,230190
2229,912300
2230,1137400
2231,1140060
2232,535440
2233,622700
2234,795550
2235,842560
2236,556820
2237,650440
2238,308460
2239,918950
2240,959380
2241,894200
2242,953250
2243,505060
2244,599430
2245,338310
2246,767300
2247,883560
2248,807940
2249,1077860
2250,873140
2251,1001990
2252,1020910
2253,345460
2254,1032090
2255,424030
2256,807930
2257,263400
2258,819670
2259,962340
2260,821360
2261,840340
2262,493280
2263,865810
2264,1077450
2265,946500
2266,436820
2267,983340
2268,1094390
2269,923830
2270,1027610
2271,443650
2272,1021770
2273,347730
2274,422110
2275,680830
2276,765730
2277,717830
2278,386490
2279,233530
2280,501910
2281,463020
2282,499540
2283,477910
2284,674590
2285,789010
2286,1068600
2287,1131490
2288,227200
2289,909200
2290,568470
2291,907870
2292,845600
2293,729670
2294,1011700
2295,240620
2296,781800
2297,1051410
2298,428130
2299,211580
2300,387100
2301,530320
2302,711050
2303,1084480
2304,965200
2305,348700
2306,715520
2307,985710
2308,725550
2309,567320
2310,667970
2311,433630
2312,1164760
2313,937910
2314,664720
2315,335070
2316,777210
2317,458110
2318,689000
2319,341390
2320,1159160
2321,540320
2322,582210
2323,635590
2324,965960
2325,1153250
2326,526440
2327,70300
2328,817710
2329,536450
2330,892830
2331,908120
2332,500360
2333,752780
2334,509170
2335,1016010
2336,588560
2337,418940
2338,589380
2339,698570
2340,620070
2341,1082750
2342,375190
2343,1152730
2344,411690
2345,582530
2346,464690
2347,422590
2348,569420
2349,566900
2350,1076410
2351,486290
2352,579050
2353,891950
2354,626760
2355,644740
2356,484350
2357,1135320
2358,723030
2359,513420
2360,866540
2361,673840
2362,535750
2363,704470
2364,832530
2365,1124160
2366,652180
2367,721480
2368,575430
2369,970980
2370,617600
2371,357730
2372,422640
2373,736340
2374,566870
2375,1007890
2376,949150
2377,1064920
2378,1010840
2379,492710
2380,755850
2381,1018870
2382,468240
2383,991660
2384,852720
2385,404530
2386,732050
2387,454150
2388,365770
2389,1158470
2390,1115540
2391,344040
2392,392600
2393,533640
2394,502770
2395,1051950
2396,899180
2397,364790
2398,383530
2399,1118790
2400,1163290
2401,517400
2402,357890
2403,601760
2404,887170
2405,458370
2406,843980
2407,606850
2408,406170
2409,495030
2410,876480
2411,605110
2412,656460
2413,616660
2414,252770
2415,678100
2416,334540
2417,959920
2418,345120
2419,607720
2420,790810
2421,685730
2422,395300
2423,1012820
2424,493620
2425,553150
2426,1058680
2427,1104210
